,Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
183,Panama,PAN,"International tourism, number of arrivals",1324000.0,1473000.0,1606000.0,1658000.0,1745000.0,2110000.0,1921000.0,1843000.0,1785000.0,,
184,Peru,PER,"International tourism, number of arrivals",2299000.0,2598000.0,2846000.0,3164000.0,3215000.0,3456000.0,3744000.0,4032000.0,4419000.0,,
185,Philippines,PHL,"International tourism, number of arrivals",3520000.0,3917000.0,4273000.0,4681000.0,4833000.0,5361000.0,5967000.0,6621000.0,7168000.0,,
186,Palau,PLW,"International tourism, number of arrivals",85000.0,111000.0,120000.0,108000.0,140000.0,162000.0,138000.0,123000.0,106000.0,,
187,Papua New Guinea,PNG,"International tourism, number of arrivals",140000.0,158000.0,168000.0,174000.0,182000.0,183000.0,179000.0,139000.0,140000.0,,
188,Poland,POL,"International tourism, number of arrivals",12470000.0,13350000.0,14840000.0,15800000.0,16000000.0,16728000.0,17471000.0,18258000.0,19622000.0,,
189,Pre-demographic dividend,PRE,"International tourism, number of arrivals",20494772.0078299,19607164.7927445,20901218.4093505,20312138.8675041,20916861.0619311,23560009.2130671,23851511.5576055,,,,
190,Puerto Rico,PRI,"International tourism, number of arrivals",3186000.0,3048000.0,3069000.0,3172000.0,3246000.0,3542000.0,3736000.0,3513000.0,3068000.0,,
191,"Korea, Dem. People’s Rep.",PRK,"International tourism, number of arrivals",,,,,,,,,,,
192,Portugal,PRT,"International tourism, number of arrivals",6756000.0,7264000.0,7503000.0,9177000.0,10497000.0,11723000.0,13359000.0,15432000.0,16186000.0,,
193,Paraguay,PRY,"International tourism, number of arrivals",465000.0,524000.0,579000.0,610000.0,649000.0,1215000.0,1308000.0,1584000.0,1181000.0,,
194,West Bank and Gaza,PSE,"International tourism, number of arrivals",522000.0,449000.0,490000.0,545000.0,556000.0,432000.0,400000.0,503000.0,606000.0,,
195,Pacific island small states,PSS,"International tourism, number of arrivals",1064312.85511557,1121471.32746675,1140557.63633622,1124520.43575455,1184836.44800509,1259767.61028143,1290302.56112863,1360729.43398705,1392601.44944122,,
196,Post-demographic dividend,PST,"International tourism, number of arrivals",524971300.0,550143410.0,575906800.0,606902710.0,627567250.0,657228120.0,696580480.0,742660940.0,773365720.0,,
197,French Polynesia,PYF,"International tourism, number of arrivals",154000.0,163000.0,169000.0,164000.0,181000.0,184000.0,192000.0,199000.0,216300.0,,
198,Qatar,QAT,"International tourism, number of arrivals",1699500.0,2056700.0,2323500.0,2611900.0,2839200.0,2941100.0,2938200.0,2256500.0,1819300.0,,
199,Romania,ROU,"International tourism, number of arrivals",7498000.0,7611000.0,7937000.0,8019000.0,8442000.0,9331000.0,10223000.0,10926000.0,11720000.0,,
200,Russian Federation,RUS,"International tourism, number of arrivals",22281000.0,24932000.0,28177000.0,30792000.0,32421000.0,33729000.0,24571000.0,24390000.0,24551000.0,,
201,Rwanda,RWA,"International tourism, number of arrivals",504000.0,688000.0,815000.0,864000.0,926000.0,987000.0,932000.0,,,,
202,South Asia,SAS,"International tourism, number of arrivals",9234490.67358027,10392363.1269225,10725073.4013012,11682769.2507124,18915333.1099502,19773338.9820543,22066208.4601184,23825232.5091422,26701056.8437404,,
203,Saudi Arabia,SAU,"International tourism, number of arrivals",10850000.0,14179000.0,16332000.0,15772000.0,18260000.0,17994000.0,18044000.0,16109000.0,15334000.0,,
204,Sudan,SDN,"International tourism, number of arrivals",495000.0,536000.0,575000.0,591000.0,684000.0,741000.0,800000.0,813000.0,836000.0,,
205,Senegal,SEN,"International tourism, number of arrivals",900000.0,968000.0,962000.0,1063000.0,963000.0,1006600.0,1210000.0,1365000.0,,,
206,Singapore,SGP,"International tourism, number of arrivals",9161000.0,10390000.0,11098000.0,11899000.0,11864000.0,12051000.0,12913000.0,13903000.0,14673000.0,,
207,Solomon Islands,SLB,"International tourism, number of arrivals",20500.0,22900.0,23900.0,24400.0,20100.0,21600.0,23200.0,25700.0,27900.0,,
208,Sierra Leone,SLE,"International tourism, number of arrivals",39000.0,52000.0,60000.0,81000.0,44000.0,24000.0,55000.0,51000.0,57000.0,,
209,El Salvador,SLV,"International tourism, number of arrivals",1150000.0,1184000.0,1255000.0,1283000.0,1345000.0,1402000.0,1434000.0,1556000.0,1677300.0,,
210,San Marino,SMR,"International tourism, number of arrivals",120000.0,156000.0,139000.0,71000.0,75000.0,54000.0,60000.0,78000.0,84000.0,,
211,Somalia,SOM,"International tourism, number of arrivals",,,,,,,,,,,
212,Serbia,SRB,"International tourism, number of arrivals",683000.0,764000.0,810000.0,922000.0,1029000.0,1132000.0,1281000.0,1497000.0,1711000.0,,
213,Sub-Saharan Africa (excluding high income),SSA,"International tourism, number of arrivals",35589151.783656,35471960.7020746,37939967.7535644,38383022.5150537,40256794.9662114,41993027.1588011,44009294.4049605,45834087.9356684,,,
214,South Sudan,SSD,"International tourism, number of arrivals",,,,,,,,,,,
215,Sub-Saharan Africa,SSF,"International tourism, number of arrivals",36755948.9094139,36693731.7211293,39172281.3948489,39668472.164302,41592505.5050053,43494338.8715107,45672649.4331208,47629536.2601109,,,
216,Small states,SST,"International tourism, number of arrivals",37551286.8660913,33680059.9038175,36441417.5567768,38741673.7296619,42510501.2696247,42854957.1111595,45949707.7042572,49014833.2703106,51165258.7141764,,
217,Sao Tome and Principe,STP,"International tourism, number of arrivals",8000.0,12200.0,,,,25600.0,28900.0,28900.0,33400.0,,
218,Suriname,SUR,"International tourism, number of arrivals",205000.0,220000.0,240000.0,249000.0,252000.0,228000.0,256000.0,278000.0,,,
219,Slovak Republic,SVK,"International tourism, number of arrivals",1327000.0,1460000.0,1528000.0,1670000.0,1475000.0,1721000.0,2027000.0,2162000.0,2256000.0,,
220,Slovenia,SVN,"International tourism, number of arrivals",2049000.0,2236000.0,2377000.0,2502000.0,2675000.0,3022000.0,3397000.0,3991000.0,4425000.0,,
221,Sweden,SWE,"International tourism, number of arrivals",5183000.0,5222000.0,5146000.0,5229000.0,5660000.0,6482000.0,6782000.0,7054000.0,7440000.0,,
222,Eswatini,SWZ,"International tourism, number of arrivals",868000.0,879000.0,888000.0,968000.0,939000.0,873000.0,947000.0,921000.0,782000.0,,
223,Sint Maarten (Dutch part),SXM,"International tourism, number of arrivals",443000.0,424000.0,457000.0,467000.0,500000.0,505000.0,528000.0,402000.0,178000.0,,
224,Seychelles,SYC,"International tourism, number of arrivals",175000.0,194000.0,208000.0,230000.0,233000.0,276000.0,303000.0,350000.0,362000.0,,
225,Syrian Arab Republic,SYR,"International tourism, number of arrivals",8546000.0,5070000.0,,,,,,,,,
226,Turks and Caicos Islands,TCA,"International tourism, number of arrivals",281000.0,354000.0,291700.0,290600.0,358000.0,386000.0,449000.0,416400.0,441000.0,,
227,Chad,TCD,"International tourism, number of arrivals",71000.0,77000.0,86000.0,97000.0,119000.0,120000.0,98000.0,87000.0,,,
228,East Asia & Pacific (IDA & IBRD countries),TEA,"International tourism, number of arrivals",118416110.613852,126484052.216273,133049086.068935,139748452.2362,142574364.510305,151127010.371186,159224453.791186,170203053.594187,181041126.519557,,
229,Europe & Central Asia (IDA & IBRD countries),TEC,"International tourism, number of arrivals",125201307.237213,137433868.114364,155270145.861862,165376682.641098,158033713.112013,161377539.089059,155508323.126797,172583144.603415,191829289.563944,,
230,Togo,TGO,"International tourism, number of arrivals",202000.0,300000.0,235000.0,327000.0,282000.0,273000.0,338000.0,514000.0,573000.0,,
231,Thailand,THA,"International tourism, number of arrivals",15936000.0,19230000.0,22354000.0,26547000.0,24810000.0,29923000.0,32530000.0,35592000.0,38178000.0,,
232,Tajikistan,TJK,"International tourism, number of arrivals",160000.0,183000.0,244000.0,208000.0,213000.0,414000.0,344000.0,431000.0,1035000.0,,
233,Turkmenistan,TKM,"International tourism, number of arrivals",,,,,,,,,,,
234,Latin America & the Caribbean (IDA & IBRD countries),TLA,"International tourism, number of arrivals",62575000.0,65674000.0,67950000.0,69870400.0,78202100.0,83848000.0,89530300.0,97380000.0,100122115.273835,,
235,Timor-Leste,TLS,"International tourism, number of arrivals",40000.0,51000.0,58000.0,79000.0,60000.0,62000.0,66000.0,74000.0,75000.0,,
236,Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, number of arrivals",54736752.1826254,44260409.000866,48031501.1197328,47600947.9026109,48100555.2003103,44037878.1657308,40038774.3546318,47230836.1623274,57104481.456606,,
237,Tonga,TON,"International tourism, number of arrivals",47100.0,46000.0,47400.0,48200.0,50400.0,53800.0,59100.0,62500.0,54000.0,,
238,South Asia (IDA & IBRD),TSA,"International tourism, number of arrivals",9234490.67358027,10392363.1269225,10725073.4013012,11682769.2507124,18915333.1099502,19773338.9820543,22066208.4601184,23825232.5091422,26701056.8437404,,
239,Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, number of arrivals",36755948.9094139,36693731.7211293,39172281.3948489,39668472.164302,41592505.5050053,43494338.8715107,45672649.4331208,47629536.2601109,,,
240,Trinidad and Tobago,TTO,"International tourism, number of arrivals",388000.0,431000.0,455000.0,434000.0,412000.0,440000.0,409000.0,395000.0,375000.0,,
241,Tunisia,TUN,"International tourism, number of arrivals",7828000.0,5746000.0,6999000.0,7352000.0,7163000.0,5359000.0,5724000.0,7052000.0,8299000.0,,
242,Turkey,TUR,"International tourism, number of arrivals",31364000.0,34654000.0,35698000.0,37795000.0,39811000.0,39478000.0,30289000.0,37601000.0,45768000.0,,
243,Tuvalu,TUV,"International tourism, number of arrivals",1700.0,1200.0,1100.0,1300.0,1400.0,2400.0,2500.0,2500.0,2700.0,,
244,Tanzania,TZA,"International tourism, number of arrivals",754000.0,843000.0,1043000.0,1063000.0,1113000.0,1104000.0,1233000.0,1275000.0,1378000.0,,
245,Uganda,UGA,"International tourism, number of arrivals",946000.0,1151000.0,1197000.0,1206000.0,1266000.0,1303000.0,1323000.0,1402000.0,,,
246,Ukraine,UKR,"International tourism, number of arrivals",21203000.0,21415000.0,23013000.0,24671000.0,12712000.0,12428000.0,13333000.0,14230000.0,14104000.0,,
247,Upper middle income,UMC,"International tourism, number of arrivals",253580043.878122,271458490.320457,291431875.550185,304407241.726285,317681497.833408,328061747.410066,331673587.750155,357371502.17075,384264353.654925,,
248,Uruguay,URY,"International tourism, number of arrivals",2353000.0,2857000.0,2695000.0,2683000.0,2682000.0,2773000.0,3037000.0,3674000.0,3469000.0,,
249,United States,USA,"International tourism, number of arrivals",60010000.0,63477410.0,66966900.0,71642910.0,75379350.0,77773520.0,76407480.0,77186740.0,79745920.0,,
250,Uzbekistan,UZB,"International tourism, number of arrivals",975000.0,1393000.0,1895000.0,1969000.0,1862000.0,1918000.0,2027000.0,2690000.0,5346000.0,,
251,St. Vincent and the Grenadines,VCT,"International tourism, number of arrivals",72000.0,74000.0,74000.0,72000.0,71000.0,75000.0,79000.0,76000.0,80000.0,,
252,"Venezuela, RB",VEN,"International tourism, number of arrivals",526000.0,595000.0,988000.0,986000.0,857000.0,789000.0,601000.0,427000.0,,,
253,British Virgin Islands,VGB,"International tourism, number of arrivals",330000.0,338000.0,351000.0,366000.0,386000.0,393000.0,408000.0,335000.0,192000.0,,
254,Virgin Islands (U.S.),VIR,"International tourism, number of arrivals",572000.0,567000.0,619000.0,590000.0,615000.0,642000.0,667000.0,535000.0,381000.0,,
255,Vietnam,VNM,"International tourism, number of arrivals",5050000.0,6014000.0,6848000.0,7572000.0,7874000.0,7944000.0,10013000.0,12922000.0,15498000.0,,
256,Vanuatu,VUT,"International tourism, number of arrivals",97200.0,94000.0,108200.0,110000.0,109000.0,90000.0,95100.0,109000.0,116000.0,,
257,World,WLD,"International tourism, number of arrivals",973771581.241253,1013076858.38858,1070183028.77306,1122920655.26507,1177079693.17739,1227873879.45494,1271881626.80455,1363216205.39455,1441953149.14329,,
258,Samoa,WSM,"International tourism, number of arrivals",122000.0,121000.0,126000.0,116000.0,120400.0,128000.0,134000.0,146000.0,164000.0,,
259,Kosovo,XKX,"International tourism, number of arrivals",,,,,,,,,,,
260,"Yemen, Rep.",YEM,"International tourism, number of arrivals",1025000.0,829000.0,874000.0,990000.0,1017500.0,366700.0,,,,,
261,South Africa,ZAF,"International tourism, number of arrivals",8074000.0,8339000.0,9188000.0,9537000.0,9549000.0,8904000.0,10044000.0,10285000.0,10472000.0,,
262,Zambia,ZMB,"International tourism, number of arrivals",815000.0,920000.0,859000.0,915000.0,947000.0,932000.0,956000.0,1083000.0,1072000.0,,
263,Zimbabwe,ZWE,"International tourism, number of arrivals",2239000.0,2423000.0,1794000.0,1833000.0,1880000.0,2057000.0,2168000.0,2423000.0,2580000.0,,
